333.02,281.747,245.283,213.71,186.205,162.241,141.36,123.167,107.316,93.5043,81.4703,70.9851,61.8494,53.8894,46.9538,40.9109,35.6457,31.0581,27.0609,23.5782,20.5437,17.8997,15.596,13.5888,11.84,10.3162,8.98847,7.83166,6.82373,5.94551,5.18033,4.51362,3.93272,3.42658,2.98558,2.60134,2.26655,1.97484,1.72068,1.49923,1.30628,1.13816,0.991681,0.864052,0.752849,0.655958,0.571536,0.49798,0.43389,0.378048,0.329394,0.287001,0.250064,0.217881,0.18984,0.165407,0.144119,0.125571,0.10941,0.0953293,0.0830604,0.0723706,0.0630565,0.0549412,0.0478703,0.0417094,0.0363414,0.0316643,0.0275891,0.0240384,0.0209446,0.0182491,0.0159004,0.0138541,0.012071,0.0105175,0.0091639,0.00798451,0.00695691,0.00606156,0.00528144,0.00460172,0.00400948,0.00349346,0.00304385,0.00265211,0.00231078,0.00201339,0.00175426,0.00152849,0.00133178,0.00116038,0.00101104,0.000880916,0.000767543,0.00066876,0.000582691,0.000507699,0.000442358,0.000385427
-34.936,-65.6253,-58.0307,-50.5828,-44.0733,-38.4011,-33.4589,-29.1527,-25.4008,-22.1317,-19.2834,-16.8016,-14.6392,-12.7552,-11.1136,-9.68328,-8.43704,-7.3512,-6.4051,-5.58077,-4.86252,-4.23672,-3.69145,-3.21637,-2.80242,-2.44175,-2.1275,-1.85369,-1.61512,-1.40725,-1.22614,-1.06834,-0.930843,-0.811044,-0.706663,-0.615716,-0.536473,-0.467429,-0.407271,-0.354856,-0.309186,-0.269394,-0.234723,-0.204514,-0.178193,-0.15526,-0.135278,-0.117868,-0.102698,-0.089481,-0.0779648,-0.0679308,-0.0591881,-0.0515706,-0.0449335,-0.0391506,-0.0341119,-0.0297217,-0.0258965,-0.0225637,-0.0196597,-0.0171295,-0.014925,-0.0130041,-0.0113305,-0.00987227,-0.00860171,-0.00749467,-0.00653011,-0.00568969,-0.00495743,-0.00431941,-0.0037635,-0.00327914,-0.00285712,-0.00248941,-0.00216902,-0.00188987,-0.00164664,-0.00143472,-0.00125007,-0.00108919,-0.000949011,-0.000826873,-0.000720455,-0.000627733,-0.000546944,-0.000476552,-0.00041522,-0.000361782,-0.00031522,-0.000274652,-0.000239304,-0.000208506,-0.000181671,-0.00015829,-0.000137918,-0.000120168,-0.000104703,-9.12274e-05
