time,pos,angle,velocity,angular
0.3900000000000002,2.0835737644614314,1.3044102322331472,-0.767378313297203,18.518315993079522
0.4000000000000002,2.074899720540764,1.4912145447614762,-0.9571905611722279,18.825834850203044
0.4100000000000002,2.064613691519327,1.6806653975016765,-1.0917023629102274,19.054440743228202
0.4200000000000002,2.051917223790558,1.8716248651980916,-1.4482231271147552,19.10940438918615
0.4300000000000002,2.0356248777400827,2.062276041605071,-1.812022175013094,18.991191471193
0.4400000000000002,2.0156308034640182,2.2508404835107743,-2.1895477469670883,18.690748954419895
0.45000000000000023,1.9917711072383335,2.435465054327749,-2.5858170536649863,18.202958713824724
0.46000000000000024,1.9638421951413165,2.6142848579452935,-3.003647469366506,17.531314613619305
0.47000000000000025,1.9316252222689108,2.7855279716196484,-3.443246651900341,16.691238036120087
0.48000000000000026,1.8949119439700757,2.9476382627616635,-3.9023610501834267,15.710163229142452
0.49000000000000027,1.8535262342698318,3.099380503409471,-4.376969583965818,14.624011026806647
0.5000000000000002,1.8073369418093144,-3.043287627703664,-4.862266220948817,13.471506764602822
0.5100000000000002,1.7587063387985966,-2.9087565298252507,-4.865148012401111,13.426605150226646
0.5200000000000002,1.710316224148278,-2.774214178195949,-4.814186236142763,13.47315006599001
0.5300000000000002,1.6624866581346598,-2.6392709368203597,-4.752985681218528,13.506710234737387
0.5400000000000003,1.6152554217053479,-2.504204288905101,-4.694389648025792,13.498305656266593
0.5500000000000003,1.5685512838304714,-2.369512205515812,-4.647358622495713,13.432876341050134
0.5600000000000003,1.5221855456429325,-2.2358536093823345,-4.6264223645151805,13.293571746746897
0.5700000000000003,1.4756875934882903,-2.1041817672811134,-4.673391250052669,13.03963788418659
0.5800000000000003,1.4274901526935801,-1.976436697603963,-4.965557435340861,12.520828199806836
0.5900000000000003,1.3799236514431332,-1.8505550730086757,-4.548458420789333,12.633834522792306
0.6000000000000003,1.3348175465162848,-1.7251325634155539,-4.472675423861589,12.446010294209028
0.6100000000000003,1.2904566597848344,-1.6017267769151566,-4.399237079379219,12.231207680510572
0.6200000000000003,1.2469854007896302,-1.480585828226481,-4.2946007012061385,11.99210040951442
0.6300000000000003,1.2047715832682413,-1.3620386611014592,-4.147587268273582,11.711025353143535
0.6400000000000003,1.164129506234829,-1.2465352884349985,-3.9801116653195057,11.383030308752234
0.6500000000000004,1.1253339489155432,-1.1346307208651194,-3.7781489396869983,10.990478949675179
0.6600000000000004,1.0886627664827706,-1.0269525055916608,-3.555157072166341,10.537747007418815
0.6700000000000004,1.0542838754018788,-0.924061335097597,-3.319671026727684,10.03356013480391
0.6800000000000004,1.0222924786310508,-0.8264181540626832,-3.0776931771386544,9.488967745947772
0.6900000000000004,0.9927397461870805,-0.7343820314984745,-2.8320127052752535,8.913109863832506
0.7000000000000004,0.9656511153380697,-0.6482189266771432,-2.584974364048929,8.31538820761738
0.7100000000000004,0.9410307776898615,-0.5681029166329383,-2.3384694926794958,7.704702482049674
0.7200000000000004,0.9188642689753569,-0.4941201686361911,-2.094326945200746,7.089680431577433
0.7300000000000004,0.8991196506462482,-0.4262741840659248,-1.854203905571497,6.478184664722103
0.7400000000000004,0.8817490056713136,-0.36449399064806465,-1.6196329342127245,5.877221993849105
0.7500000000000004,0.8666899859312548,-0.3086438427523224,-1.3919643690568149,5.292730091337026
0.7600000000000005,0.8538675668885001,-0.25853390939116966,-1.1723821154869472,4.729591688970961
0.7700000000000005,0.8431956556259179,-0.21393053687583244,-0.9619165547363239,4.191701423190771
0.7800000000000005,0.8345785016819992,-0.17456549121712087,-0.7614704640079633,3.6820991895991697
0.7900000000000005,0.827911912504809,-0.1401439078699822,-0.5718316476240932,3.2030919466113317
0.8000000000000005,0.8230844175200909,-0.11035116853290308,-0.39367020208188236,2.7563440842429103
0.8100000000000005,0.8199785261406431,-0.08485904996332419,-0.22752221581761034,2.342931108562716
0.8200000000000005,0.8184721762016613,-0.06333144801445226,-0.07376784384986809,1.963370057317988
0.8300000000000005,0.8184403879984178,-0.0454298264343003,0.06738795143503523,1.6176437672198545
0.8400000000000005,0.819757066029857,-0.030818383041738142,0.1959256946099258,1.305233107790709
0.8500000000000005,0.8222968433637877,-0.019168816458820428,0.31200960632285724,1.025164843925956
0.8600000000000005,0.8259368477394642,-0.01016453240432138,0.4159737014842727,0.776076213379219
0.8700000000000006,0.8305582797971442,-0.0035041420744621695,0.508298067587813,0.5562923563104861
0.8800000000000006,0.8360477229885586,0.0010958432239316135,0.5895788727566608,0.3639100724036044
0.8900000000000006,0.8422981414600307,0.0038991494353124204,0.6604959066972317,0.1968808684224086
0.9000000000000006,0.849209557764218,0.005148672345690141,0.7217809671191512,0.0530873032243194
0.9100000000000006,0.8566894308862294,0.005066118087790205,0.7741895060242533,-0.06959149776515906
0.9200000000000006,0.8646527742158194,0.003852233146805805,0.8184769503221063,-0.17322725020231206
0.9300000000000006,0.8730220628101403,0.0016874933238521842,0.8553802237686764,-0.2598031664601743
0.9400000000000006,0.8817269812402964,-0.001266875804024426,0.8856043315761558,-0.3311869051918908
0.9500000000000006,0.8907040598318685,-0.004867661108667566,0.9098134483336802,-0.3891141005874862
0.9600000000000006,0.8998962404872715,-0.008988302327928712,0.9286257429317705,-0.4351804397575435
0.9700000000000006,0.9092524053780848,-0.013517485924300379,0.9426111259029918,-0.4708402592919914
0.9800000000000006,0.9187268939181357,-0.01835774837132511,0.9522911575988178,-0.49740983072436956
0.9900000000000007,0.9282790263465507,-0.023424128042369284,0.9581404619928374,-0.5160737981992846
1.0000000000000007,0.9378726463258215,-0.028642891111419176,0.960589116175116,-0.527893548990555
1.0100000000000007,0.9474756902742123,-0.03395034618096762,0.9600256081415738,-0.5338165953923618
1.0200000000000007,0.9570597876196877,-0.03929175442603785,0.9568000637375766,-0.5346863031479865
1.0300000000000007,0.9665998936182859,-0.04462033643883625,0.9512275329922979,-0.5312515097555037
1.0400000000000007,0.9760739546331,-0.04989637319876497,0.9435911962328801,-0.5241757370978806
1.0500000000000007,0.9854626046380671,-0.05508639623629843,0.9341454031932096,-0.5140458226394105
