time,ctrl_force
0.7800000000000005,19.46358595208788
0.7900000000000005,18.277292144059142
0.8000000000000005,17.045514770158313
0.8100000000000005,15.780250180890746
0.8200000000000005,14.496601111079059
0.8300000000000005,13.211650979484267
0.8400000000000005,11.943018823906392
0.8500000000000005,10.707429405037896
0.8600000000000005,9.519545926671684
0.8700000000000006,8.391198548279869
0.8800000000000006,7.331034394859521
0.8900000000000006,6.344535420610848
0.9000000000000006,5.4343070379123315
0.9100000000000006,4.6005295123560686
0.9200000000000006,3.841476029273978
0.9300000000000006,3.1540249237958276
0.9400000000000006,2.534119683328959
0.9500000000000006,1.9771531994508615
0.9600000000000006,1.4782698041713305
0.9700000000000006,1.0325896064878468
0.9800000000000006,0.6353655317911602
0.9900000000000007,0.2820856740100943
1.0000000000000007,-0.03146654877459154
1.0100000000000007,-0.30918332117826886
1.0200000000000007,-0.5546252202209696
1.0300000000000007,-0.7710286060164924
1.0400000000000007,-0.9613221296488668
1.0500000000000007,-1.1281483699143822
1.0600000000000007,-1.2738878035370775
1.0700000000000007,-1.4006832277338184
1.0800000000000007,-1.5104634317830348
1.0900000000000007,-1.604965401985682
1.1000000000000008,-1.6857546850930203
1.1100000000000008,-1.7542437657035355
1.1200000000000008,-1.8117084628040083
1.1300000000000008,-1.8593024426551872
1.1400000000000008,-1.8980699969187218
1.1500000000000008,-1.9289572592203585
1.1600000000000008,-1.9528220395203197
1.1700000000000008,-1.9704424504334948
1.1800000000000008,-1.9825244876224097
1.1900000000000008,-1.9897087108334008
1.2000000000000008,-1.9925761551796919
1.2100000000000009,-1.9916535853241562
1.2200000000000009,-1.9874181891086016
1.2300000000000009,-1.9803017924481785
1.2400000000000009,-1.9706946641987937
1.2500000000000009,-1.9589489682101315
1.260000000000001,-1.9453819099976544
1.270000000000001,-1.930278617134542
1.280000000000001,-1.913894785554477
1.290000000000001,-1.8964591182690165
1.300000000000001,-1.8781755783308616
1.310000000000001,-1.8592254741455054
1.320000000000001,-1.8397693922197247
1.330000000000001,-1.8199489900517527
1.340000000000001,-1.799888660001359
1.350000000000001,-1.7796970734835456
1.360000000000001,-1.7594686136892328
1.370000000000001,-1.7392847041254762
1.380000000000001,-1.7192150395627257
1.390000000000001,-1.6993187254116005
1.400000000000001,-1.6796453310939885
1.410000000000001,-1.660235862630028
1.420000000000001,-1.641123659317329
1.430000000000001,-1.622335219156244
1.440000000000001,-1.6038909574064206
1.450000000000001,-1.585805902481003
1.460000000000001,-1.5680903331589153
1.470000000000001,-1.550750360939086
1.480000000000001,-1.5337884611656505
1.490000000000001,-1.5172039563840527
1.500000000000001,-1.5009934552350117
1.5100000000000011,-1.485151250008677
1.5200000000000011,-1.4696696758389458
1.5300000000000011,-1.4545394343623426
1.5400000000000011,-1.4397498844963392
1.5500000000000012,-1.4252893028659677
1.5600000000000012,-1.411145116258036
1.5700000000000012,-1.3973041083227273
1.5800000000000012,-1.3837526026507132
1.5900000000000012,-1.3704766241749868
1.6000000000000012,-1.3574620407584823
1.6100000000000012,-1.3446946866986549
1.6200000000000012,-1.3321604697537572
1.6300000000000012,-1.3198454632025776
1.6400000000000012,-1.307735984341468
1.6500000000000012,-1.2958186607099584
1.6600000000000013,-1.2840804852688947
1.6700000000000013,-1.2725088616315676
1.6800000000000013,-1.261091640398277
1.6900000000000013,-1.2498171475374713
1.7000000000000013,-1.2386742056952387
1.7100000000000013,-1.2276521492472101
1.7200000000000013,-1.2167408338247605
1.7300000000000013,-1.205930640999743
1.7400000000000013,-1.1952124787441658
1.7500000000000013,-1.1845777782399
1.7600000000000013,-1.174018487532916
1.7700000000000014,-1.163527062518574
1.7800000000000014,-1.1530964556671006
1.7900000000000014,-1.142720102869471
1.8000000000000014,-1.132391908753407
1.8100000000000014,-1.122106230765453
1.8200000000000014,-1.1118578622993156
1.8300000000000014,-1.1016420151124926
1.8400000000000014,-1.0914543012411526
1.8500000000000014,-1.0812907146114346
1.8600000000000014,-1.0711476125066182
1.8700000000000014,-1.0610216970345534
1.8800000000000014,-1.05090999672972
1.8900000000000015,-1.0408098483835353
1.9000000000000015,-1.0307188792058906
1.9100000000000015,-1.0206349893894378
1.9200000000000015,-1.0105563351426499
1.9300000000000015,-1.0004813122397667
1.9400000000000015,-0.9904085401336697
1.9500000000000015,-0.980336846662595
1.9600000000000015,-0.9702652533703033
1.9700000000000015,-0.9601929614627847
1.9800000000000015,-0.9501193384044502
1.9900000000000015,-0.9400439051630336
2.0000000000000013,-0.9299663240982521
2.010000000000001,-0.9198863874928631
2.020000000000001,-0.9098040067133994
2.0300000000000007,-0.8997192019907843
2.0400000000000005,-0.8896320928068113
2.0500000000000003,-0.879542888866824
2.06,-0.8694518816435459
2.07,-0.8593594364705166
2.0799999999999996,-0.8492659851624254
2.0899999999999994,-0.8391720191441738
2.099999999999999,-0.8290780830634281
2.109999999999999,-0.8189847688671077
2.1199999999999988,-0.8088927103148222
2.1299999999999986,-0.7988025779105126
2.1399999999999983,-0.7887150742297644
2.149999999999998,-0.778630929618461
2.159999999999998,-0.7685508982419442
2.1699999999999977,-0.7584757544649166
2.1799999999999975,-0.7484062895416934
2.1899999999999973,-0.7383433085958333
2.199999999999997,-0.7282876278688124
2.209999999999997,-0.7182400722244053
2.2199999999999966,-0.7082014728854906
2.2299999999999964,-0.6981726653906457
2.239999999999996,-0.6881544877523686
2.249999999999996,-0.6781477788033885
2.259999999999996,-0.6681533767136458
2.2699999999999956,-0.6581721176700528
2.2799999999999954,-0.648204834700433
2.289999999999995,-0.6382523566314702
2.299999999999995,-0.628315507171969
2.3099999999999947,-0.6183951041078641
2.3199999999999945,-0.6084919585974888
2.3299999999999943,-0.5986068745656068
2.339999999999994,-0.5887406481765556
2.349999999999994,-0.5788940673875307
2.3599999999999937,-0.5690679115706212
2.3699999999999934,-0.559262951197284
2.3799999999999932,-0.5494799475784768
2.389999999999993,-0.5397196526558119
2.399999999999993,-0.5299828088361833
2.4099999999999926,-0.5202701488695336
2.4199999999999924,-0.5105823957570692
2.429999999999992,-0.5009202626960931
2.439999999999992,-0.49128445304759616
2.4499999999999917,-0.48167566033102593
2.4599999999999915,-0.472094568238282
2.4699999999999913,-0.4625418506659744
2.479999999999991,-0.4530181717637216
2.489999999999991,-0.4435241859943768
2.4999999999999907,-0.4340605382074263
2.5099999999999905,-0.4246278637175509
2.5199999999999902,-0.41522678839566973
2.52999999999999,-0.4058579287616362
2.53999999999999,-0.39652189208461364
2.5499999999999896,-0.3872192764844362
2.5599999999999894,-0.3779506710376781
2.569999999999989,-0.3687166558835657
2.579999999999989,-0.3595178023317058
2.5899999999999888,-0.3503546729692357
2.5999999999999885,-0.3412278217676148
2.6099999999999883,-0.33213779418835276
2.619999999999988,-0.3230851272880675
2.629999999999988,-0.31407034982016224
2.6399999999999877,-0.3050939823358241
2.6499999999999875,-0.296156537282092
2.6599999999999873,-0.28725851909714084
2.669999999999987,-0.27840042430389955
2.679999999999987,-0.2695827415993439
2.6899999999999866,-0.260805951942511
2.6999999999999864,-0.25207052863846435
2.709999999999986,-0.24337693742015842
2.719999999999986,-0.2347256365265542
2.7299999999999858,-0.22611707677878323
2.7399999999999856,-0.21755170165256565
2.7499999999999853,-0.20902994734855396
2.759999999999985,-0.20055224285935314
2.769999999999985,-0.1921190100345691
2.7799999999999847,-0.18373066364228663
2.7899999999999845,-0.17538761142905823
2.7999999999999843,-0.16709025417703494
2.809999999999984,-0.1588389857584218
2.819999999999984,-0.15063419318859106
2.8299999999999836,-0.14247625667618502
2.8399999999999834,-0.13436554967166314
2.849999999999983,-0.12630243891417114
2.859999999999983,-0.11828728447579051
2.869999999999983,-0.11032043980459161
2.8799999999999826,-0.10240225176633544
2.8899999999999824,-0.09453306068372669
2.899999999999982,-0.08671320037527597
2.909999999999982,-0.07894299819165296
2.9199999999999817,-0.07122277505180996
2.9299999999999815,-0.06355284547712126
2.9399999999999813,-0.055933517624795925
2.949999999999981,-0.04836509331986871
2.959999999999981,-0.04084786808689156
2.9699999999999807,-0.03338213117973332
2.9799999999999804,-0.025968165611232052
2.9899999999999802,-0.01860624818187384
2.99999999999998,-0.011296649507507084
3.00999999999998,-0.004039634046686835
3.0199999999999796,0.003164539872773986
